session_test_id,experience,problem,other_tests,headphones,age,status,inne,uwagi,session_uuid,trial_id,rating_stimulus,rating_score,rating_time,rating_comment
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S10000,100,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S6500,79,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S7000,79,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S5500,60,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S6000,71,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S5000,36,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S4500,15,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S3500,0,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S4000,37,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,S8000,89,88182,
label_test_3,4,nie,tak,"AKG K550",35,inny,"Akustyk wnętrz","Bardzo ciekawy test :-)",4f47a9a6-1074-4b62-9771-140f202fb348,lq_label,reference,100,88182,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S10000,85,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S4000,24,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S5000,29,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S4500,28,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S7000,62,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S6000,31,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S5500,50,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S8000,62,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S6500,63,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,reference,100,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,trening,S3500,26,260446,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S8000,74,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S5500,51,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S4500,33,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,reference,100,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S5000,49,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S3500,21,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S6500,49,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S6000,62,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S7000,67,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S4000,30,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S10000,100,243842,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S4500,45,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,reference,100,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S5500,50,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S8000,59,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S4000,33,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S6500,64,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S3500,28,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S7000,67,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S5000,34,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S6000,52,214246,
label_test_3,4,nie,tak,HD650,55,inny,"nauczyciel akademicki zajmujący się szeroko pojętą inżynierią dźwięku","ciekawy test i poręczna aplikacja",9d5af5fe-919c-4f02-a74b-1e291d5e4b4d,lq_label,S10000,100,214246,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S6500,30,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S6000,15,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S3500,0,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S8000,50,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S4000,5,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S4500,20,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S10000,60,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S5000,21,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,reference,100,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S5500,26,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,trening,S7000,40,200877,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S6000,20,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S5000,8,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S4000,3,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,reference,100,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S5500,15,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S4500,5,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S7000,20,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S8000,40,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S10000,60,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S3500,0,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S6500,10,123646,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S7000,30,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,reference,100,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S3500,0,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S6000,20,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S6500,26,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S10000,60,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S5000,7,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S4500,3,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S4000,2,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S5500,17,193253,
label_test_3,4,nie,tak,"Focal Clear, Sennheiser HD800",25,inny,"Inżynier RnD - tematyka związana z technologią audio","Zbyt duża różnica próbki referencyjnej do pozostałych, a te pozostałe tworzyły kilka grup/klastrów podobnej jakości, a ciekawym byłoby porownanie próbek w obrembie takiej grupy/klastru. Przykład: część probek oceniona u mnie w zakresie 20-40 mogłaby stanowić osobne badanie - podobnie zakres 0-20.",2623c5c3-ae66-44b6-8bcd-4b32ca7954bd,lq_label,S8000,40,193253,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,S8700,41,183666,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,S8000,42,183666,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,S10000,70,183666,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,S5500,14,183666,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,S9300,63,183666,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,reference,100,183666,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,S3500,3,183666,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,S7000,21,183666,
label_test_3,5,nie,tak,"Sennheiser HD600",35,inny,"Inżynier badawczy dźwięku",,679c2721-e3f5-4130-b424-71631a468210,trening,S11300,78,183666,
